HCPCS_Cd,RBCS_Id,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_Subcat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_Cd_Add_Dt,HCPCS_Cd_End_Dt,RBCS_Latest_Assignment,First_RBCS_Release_Year,RBCS_Analysis_Start_Dt,RBCS_Analysis_End_Dt,Alt_Assignment_Method ,RBCS_Id_Ever_Reassigned
031560,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031561,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2025,01/01/2014,12/31/9999,0,1
031570,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031571,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031572,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
031573,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
031574,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
031575,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031576,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031577,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031578,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031579,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031599,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
031612,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031613,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031615,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031620,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2005,12/31/2015,0,2020,01/01/2014,12/31/2015,0,1
031717,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031720,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031725,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031730,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031820,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031825,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031830,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
031899,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
032400,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032405,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/2020,1,2020,01/01/2014,12/31/2020,0,0
032408,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2021,12/31/9999,1,2023,01/01/2021,12/31/9999,0,0
032550,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032551,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032552,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032553,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032554,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032555,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032556,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032557,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032560,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032561,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032562,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032609,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032674,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032701,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032850,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1994,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
032855,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032856,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032960,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
032999,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
038204,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
038205,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038206,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038207,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038208,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038209,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038210,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038211,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038212,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038213,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038214,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038215,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038220,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038221,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038222,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2018,12/31/9999,1,2020,01/01/2018,12/31/9999,0,0
038230,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038232,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038240,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038241,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038300,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038531,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2019,12/31/9999,1,2021,01/01/2019,12/31/9999,0,0
038550,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
038589,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2000,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
038747,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1994,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
038794,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038900,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
038999,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
039401,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/2016,12/31/9999,1,2020,01/01/2016,12/31/9999,0,0
039499,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
039599,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
040800,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
040801,PO000O,P,Procedure,PO,Other Organ Systems,0,No RBCS Family,O,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
