report_number,date_of_event,event_type,manufacturer_name,facility_state,patient_outcomes,product_code,brand_name,hcpcs_code,hcpcs_desc,device_category,bridge_confidence,n_cms_hosp_in_state,n_cms_measures_in_state
3013756811-2020-40428,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:SLIM INSULIN DELIVERY SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-39052,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39052,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039056,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039056,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39059,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39059,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2649622-2020-08299,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08299,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3013756811-2020-40680,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40680,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2649622-2020-08320,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08320,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3004209178-2020-07720,2020-04-06,Injury,MEDTRONIC PUERTO RICO OPERATIONS CO.,,,LWS,VISIA AF MRI XT VR SURESCAN,C1721,"Aicd, dual chamber",icd_dual_chamber,high,0,0
3004209178-2020-07720,2020-04-06,Injury,MEDTRONIC PUERTO RICO OPERATIONS CO.,,,LWS,VISIA AF MRI XT VR SURESCAN,C1722,"Aicd, single chamber",icd_single_chamber,high,0,0
3004209178-2020-07720,2020-04-06,Injury,MEDTRONIC PUERTO RICO OPERATIONS CO.,,,LWS,VISIA AF MRI XT VR SURESCAN,C1887,"Catheter, guiding",ep_catheter_guiding,medium,0,0
3004753838-2020-38822,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-38822,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39066,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39066,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2017865-2020-05446,2020-04-06,Malfunction,"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",,,LWP,"ENDURITY MRI PACEMAKER, SR",C1896,"Lead, aicd, non sing/dual",icd_lead_single_coil,medium,0,0
3004753838-2020-39079,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39079,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40282,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:FLEX INSULIN DELIVERY SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3013756811-2020-40197,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40197,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40719,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40719,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40698,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40698,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-038986,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-038986,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40226,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:SLIM INSULIN DELIVERY SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3013756811-2020-40933,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40933,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40754,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40754,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40900,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40900,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39081,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39081,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-42408,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:SLIM X2 INSULIN PUMP,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3013756811-2020-42422,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:SLIM INSULIN DELIVERY SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3013756811-2020-40668,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40668,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40669,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40669,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40677,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40677,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40679,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40679,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3011393376-2020-01533,2020-04-06,Malfunction,"ROCHE DIABETES CARE, INC.",,,LZG,ACCU-CHEK  SPIRIT COMBO,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
2649622-2020-08375,2020-04-06,Malfunction,MPRI,,,LWS,SPRINT QUATTRO SECURE MRI SURESCAN,C1721,"Aicd, dual chamber",icd_dual_chamber,high,0,0
2649622-2020-08375,2020-04-06,Malfunction,MPRI,,,LWS,SPRINT QUATTRO SECURE MRI SURESCAN,C1722,"Aicd, single chamber",icd_single_chamber,high,0,0
2649622-2020-08375,2020-04-06,Malfunction,MPRI,,,LWS,SPRINT QUATTRO SECURE MRI SURESCAN,C1887,"Catheter, guiding",ep_catheter_guiding,medium,0,0
3013756811-2020-42312,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-42312,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2649622-2020-08392,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08392,2020-04-06,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
2649622-2020-08393,2020-04-06,Injury,MPRI,,,DTB,CAPSURE SENSE LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08393,2020-04-06,Injury,MPRI,,,DTB,CAPSURE SENSE LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3013756811-2020-41221,2020-04-06,Malfunction,TANDEM DIABETES CARE,,,LZG,T:SLIM X2 INSULIN PUMP,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
1314492-2020-01415,2020-04-06,Malfunction,BAXTER HEALTHCARE CORPORATION,,,FRN,SPECTRUM INFUSION PUMP,C1753,"Cath, intravas ultrasound",ivus_catheter,medium,0,0
1314492-2020-01415,2020-04-06,Malfunction,BAXTER HEALTHCARE CORPORATION,,,FRN,SPECTRUM INFUSION PUMP,C1751,"Cath, inf, per/cent/midline",central_venous_catheter,high,0,0
3004753838-2020-039273,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039273,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004464228-2020-05997,2020-04-06,Malfunction,INSULET CORPORATION,,,LZG,OMNIPOD INSULIN MANAGEMENT SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-039194,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039194,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039325,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039325,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039318,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039318,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039336,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039336,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39335,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39335,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40689,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40689,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39365,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39365,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039322,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40687,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40687,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40246,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40246,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-41275,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-41275,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40394,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40394,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40695,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40695,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40383,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40383,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40389,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40389,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39383,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39383,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40697,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40697,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-42915,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-42915,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40703,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40703,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40714,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40714,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40717,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40717,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039373,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039373,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40763,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40763,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40757,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40757,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40768,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40768,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40771,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40771,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40722,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40722,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40397,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40397,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40713,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40713,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-40734,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-40734,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039457,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039457,2020-04-06,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
